venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Wagening Economic Research,"WTC den Haag, Pr. Beatrixlaan 582 - 528, 2595 BM Den Haag",Netherlands,52.07909727685633, 4.336454727225929,"December 09, 2024","10:00 - 17:00 CET",2024-12-08T23:00:00Z,2024-12-08T23:00:00Z,"Sven van der Burg, Lucas Esclapez","Willem-Jan van Zeist, Heleen Bartelings",ds,ds-git,Collaborative version control with Git and GitHub,2024-12-09-ds-git-WECR,NA
